DATUM,CDU/CSU,SPD,GRÜNE,FDP,LINKE,SONSTIGE,BUNDESTAGSWAHL,BEFRAGTE,AFD,INSTITUT
2005-10-19,35.0,34.0,9.0,10.0,8.0,4.0,False,2006.0,,FORSA
2005-10-20,37.0,34.0,8.0,9.0,9.0,3.0,False,1000.0,,DIMAP
2005-10-26,35.0,33.0,9.0,9.0,10.0,4.0,False,1000.0,,EMNID
2005-10-26,36.0,33.0,9.0,10.0,9.0,3.0,False,2502.0,,FORSA
2005-10-27,36.0,34.0,9.0,9.0,9.0,3.0,False,1000.0,,DIMAP
2005-10-28,37.0,35.0,8.0,9.0,8.0,3.0,False,1269.0,,POLITBAROMETER
2005-11-01,34.0,33.0,9.0,10.0,10.0,4.0,False,3500.0,,EMNID
2005-11-02,35.0,34.0,8.0,11.0,8.0,4.0,False,2499.0,,FORSA
2005-11-03,37.0,32.0,9.0,10.0,9.0,3.0,False,1509.0,,DIMAP
2005-11-03,34.0,31.0,9.0,11.0,11.0,4.0,False,1400.0,,EMNID
2005-11-08,34.0,32.0,9.0,12.0,9.0,4.0,False,2497.0,,FORSA
2005-11-10,36.0,33.0,8.0,10.0,10.0,3.0,False,1000.0,,DIMAP
2005-11-11,36.0,33.0,9.0,9.0,9.0,4.0,False,1230.0,,POLITBAROMETER
2005-11-14,36.0,33.0,9.0,10.0,8.0,4.0,False,1002.0,,GMS
2005-11-15,33.0,31.0,9.0,12.0,11.0,4.0,False,4200.0,,EMNID
2005-11-15,32.0,33.0,9.0,12.0,9.0,5.0,False,2506.0,,FORSA
2005-11-17,34.0,34.0,9.0,11.0,9.0,3.0,False,1000.0,,DIMAP
2005-11-22,32.0,32.0,10.0,11.0,10.0,5.0,False,2600.0,,EMNID
2005-11-23,35.7,32.6,8.0,10.7,8.9,4.1,False,,,ALLENSBACH
2005-11-23,33.0,33.0,8.0,12.0,10.0,4.0,False,2502.0,,FORSA
2005-11-24,35.0,34.0,9.0,10.0,9.0,3.0,False,1000.0,,DIMAP
2005-11-25,37.0,34.0,9.0,9.0,8.0,3.0,False,1298.0,,POLITBAROMETER
2005-11-29,34.0,32.0,9.0,10.0,11.0,4.0,False,4400.0,,EMNID
2005-11-30,35.0,31.0,9.0,12.0,9.0,4.0,False,2501.0,,FORSA
2005-12-01,36.0,34.0,9.0,10.0,8.0,3.0,False,1507.0,,DIMAP
2005-12-07,34.0,33.0,9.0,11.0,9.0,4.0,False,2506.0,,FORSA
2005-12-08,36.0,34.0,9.0,10.0,8.0,3.0,False,1000.0,,DIMAP
2005-12-09,36.0,34.0,8.0,10.0,9.0,3.0,False,1000.0,,GMS
2005-12-09,38.0,34.0,8.0,9.0,8.0,3.0,False,1237.0,,POLITBAROMETER
2005-12-14,36.0,31.0,8.0,12.0,9.0,4.0,False,2502.0,,FORSA
2005-12-15,35.0,33.0,9.0,10.0,9.0,4.0,False,998.0,,DIMAP
2005-12-21,36.0,32.0,8.0,11.0,9.0,4.0,False,2498.0,,FORSA
2005-12-21,36.0,32.0,9.0,9.0,10.0,4.0,False,1000.0,,DIMAP
2005-12-21,36.3,32.6,8.2,10.3,9.1,3.5,False,2052.0,,ALLENSBACH
2005-12-28,37.0,32.0,8.0,11.0,8.0,4.0,False,2500.0,,FORSA
2006-01-04,37.0,32.0,9.0,10.0,8.0,4.0,False,1008.0,,FORSA
2006-01-05,39.0,31.0,9.0,9.0,9.0,3.0,False,1672.0,,DIMAP
2006-01-09,39.0,31.0,9.0,9.0,8.0,4.0,False,2026.0,,EMNID
2006-01-11,37.0,31.0,8.0,11.0,8.0,5.0,False,2502.0,,FORSA
2006-01-12,39.0,32.0,9.0,8.0,9.0,3.0,False,1000.0,,DIMAP
2006-01-13,39.0,33.0,8.0,9.0,8.0,3.0,False,1249.0,,POLITBAROMETER
2006-01-17,38.0,29.0,9.0,10.0,10.0,4.0,False,2322.0,,EMNID
2006-01-18,38.0,31.0,7.0,12.0,8.0,4.0,False,2505.0,,FORSA
2006-01-19,39.0,32.0,9.0,8.0,9.0,3.0,False,1000.0,,DIMAP
2006-01-23,38.0,31.0,8.0,11.0,9.0,3.0,False,1005.0,,GMS
2006-01-24,38.0,30.0,9.0,9.0,9.0,5.0,False,2357.0,,EMNID
2006-01-25,39.0,31.0,8.0,10.0,8.0,4.0,False,2501.0,,FORSA
2006-01-25,37.8,30.8,8.4,9.8,8.7,4.5,False,1988.0,,ALLENSBACH
2006-01-26,40.0,33.0,8.0,7.0,9.0,3.0,False,1000.0,,DIMAP
2006-01-27,41.0,33.0,7.0,8.0,8.0,3.0,False,1279.0,,POLITBAROMETER
2006-01-31,39.0,30.0,8.0,9.0,10.0,4.0,False,2711.0,,EMNID
2006-02-01,41.0,31.0,8.0,8.0,8.0,4.0,False,2500.0,,FORSA
2006-02-02,40.0,32.0,7.0,8.0,9.0,4.0,False,1536.0,,DIMAP
2006-02-07,40.0,31.0,8.0,9.0,9.0,3.0,False,3313.0,,EMNID
2006-02-08,41.0,30.0,8.0,9.0,8.0,4.0,False,2501.0,,FORSA
2006-02-09,41.0,31.0,8.0,8.0,8.0,4.0,False,1000.0,,DIMAP
2006-02-13,40.0,32.0,8.0,8.0,8.0,4.0,False,1011.0,,GMS
2006-02-14,39.0,31.0,9.0,9.0,9.0,3.0,False,2605.0,,EMNID
2006-02-15,40.0,29.0,9.0,9.0,8.0,5.0,False,2501.0,,FORSA
2006-02-16,42.0,30.0,8.0,9.0,8.0,3.0,False,1000.0,,DIMAP
2006-02-17,41.0,32.0,8.0,8.0,7.0,4.0,False,1260.0,,POLITBAROMETER
2006-02-22,37.2,31.9,7.9,9.8,9.4,3.8,False,2046.0,,ALLENSBACH
2006-02-22,39.0,28.0,9.0,10.0,9.0,5.0,False,2500.0,,FORSA
2006-02-23,40.0,30.0,8.0,9.0,9.0,4.0,False,2320.0,,EMNID
2006-02-24,40.0,31.0,8.0,9.0,8.0,4.0,False,1004.0,,GMS
2006-02-24,42.0,31.0,9.0,8.0,7.0,3.0,False,1000.0,,DIMAP
2006-02-28,40.0,29.0,9.0,9.0,9.0,4.0,False,2320.0,,EMNID
2006-03-01,39.0,28.0,9.0,10.0,9.0,5.0,False,2501.0,,FORSA
2006-03-02,41.0,30.0,10.0,9.0,7.0,3.0,False,1536.0,,DIMAP
2006-03-07,38.0,30.0,9.0,9.0,9.0,5.0,False,2636.0,,EMNID
2006-03-08,41.0,27.0,9.0,10.0,8.0,5.0,False,2502.0,,FORSA
2006-03-09,41.0,29.0,9.0,9.0,8.0,4.0,False,1000.0,,DIMAP
2006-03-10,41.0,32.0,7.0,8.0,8.0,4.0,False,1277.0,,POLITBAROMETER
2006-03-14,39.0,30.0,9.0,9.0,9.0,4.0,False,2571.0,,EMNID
2006-03-15,40.0,27.0,9.0,11.0,9.0,4.0,False,2501.0,,FORSA
2006-03-15,38.3,30.3,8.1,11.0,9.4,2.9,False,2065.0,,ALLENSBACH
2006-03-16,40.0,30.0,9.0,9.0,8.0,4.0,False,1000.0,,DIMAP
2006-03-17,40.0,29.0,9.0,10.0,8.0,4.0,False,1010.0,,GMS
2006-03-22,39.0,28.0,9.0,11.0,9.0,4.0,False,2505.0,,FORSA
2006-03-24,41.0,31.0,9.0,8.0,8.0,3.0,False,1000.0,,DIMAP
2006-03-28,38.0,30.0,9.0,9.0,9.0,5.0,False,3913.0,,EMNID
2006-03-29,38.0,28.0,9.0,11.0,9.0,5.0,False,2508.0,,FORSA
2006-03-31,41.0,31.0,8.0,9.0,8.0,3.0,False,1000.0,,DIMAP
2006-04-04,38.0,30.0,9.0,9.0,9.0,5.0,False,6450.0,,EMNID
2006-04-05,39.0,27.0,10.0,10.0,9.0,5.0,False,2504.0,,FORSA
2006-04-06,40.0,30.0,9.0,10.0,8.0,3.0,False,1692.0,,DIMAP
2006-04-07,41.0,32.0,8.0,7.0,8.0,4.0,False,1234.0,,POLITBAROMETER
2006-04-11,39.0,28.0,10.0,10.0,9.0,4.0,False,2499.0,,FORSA
2006-04-12,37.5,30.2,8.3,10.6,9.3,4.1,False,2099.0,,ALLENSBACH
2006-04-12,38.0,30.0,9.0,10.0,9.0,4.0,False,4595.0,,EMNID
2006-04-13,40.0,31.0,9.0,9.0,8.0,3.0,False,1000.0,,DIMAP
2006-04-19,39.0,29.0,9.0,10.0,9.0,4.0,False,2003.0,,FORSA
2006-04-19,37.0,32.0,9.0,9.0,9.0,4.0,False,3635.0,,EMNID
2006-04-21,38.0,32.0,10.0,9.0,8.0,3.0,False,1000.0,,DIMAP
2006-04-21,38.0,33.0,9.0,8.0,8.0,4.0,False,1011.0,,GMS
2006-04-25,37.0,31.0,9.0,10.0,9.0,4.0,False,4161.0,,EMNID
2006-04-26,37.0,29.0,9.0,11.0,9.0,5.0,False,2505.0,,FORSA
2006-04-28,42.0,31.0,7.0,8.0,8.0,4.0,False,1194.0,,POLITBAROMETER
2006-04-28,37.0,32.0,10.0,9.0,8.0,4.0,False,1000.0,,DIMAP
2006-05-03,39.0,29.0,10.0,9.0,8.0,5.0,False,2499.0,,FORSA
2006-05-03,37.0,31.0,8.0,10.0,10.0,4.0,False,6471.0,,EMNID
2006-05-05,39.0,31.0,10.0,9.0,8.0,3.0,False,1000.0,,DIMAP
2006-05-09,37.0,30.0,9.0,10.0,10.0,4.0,False,3681.0,,EMNID
2006-05-10,39.0,29.0,9.0,9.0,9.0,5.0,False,2002.0,,FORSA
2006-05-12,38.0,31.0,9.0,9.0,9.0,4.0,False,1663.0,,DIMAP
2006-05-17,37.5,30.7,7.5,10.6,9.9,3.8,False,,,ALLENSBACH
2006-05-17,38.0,27.0,9.0,11.0,10.0,5.0,False,2497.0,,FORSA
2006-05-18,37.0,30.0,10.0,10.0,9.0,4.0,False,1000.0,,DIMAP
2006-05-19,41.0,32.0,8.0,9.0,7.0,3.0,False,1164.0,,POLITBAROMETER
2006-05-23,35.0,28.0,9.0,13.0,10.0,5.0,False,2499.0,,FORSA
2006-05-23,39.0,30.0,9.0,10.0,9.0,3.0,False,1008.0,,GMS
2006-05-30,35.0,30.0,10.0,12.0,10.0,3.0,False,3847.0,,EMNID
2006-05-31,34.0,28.0,9.0,13.0,10.0,6.0,False,2003.0,,FORSA
2006-06-01,37.0,30.0,10.0,10.0,9.0,4.0,False,1500.0,,DIMAP
2006-06-07,35.0,27.0,9.0,13.0,10.0,6.0,False,2501.0,,FORSA
2006-06-07,34.0,30.0,9.0,12.0,10.0,5.0,False,6387.0,,EMNID
2006-06-09,37.0,30.0,10.0,10.0,9.0,4.0,False,1000.0,,DIMAP
2006-06-13,35.0,28.0,9.0,12.0,10.0,6.0,False,2001.0,,FORSA
2006-06-14,35.0,30.0,9.0,11.0,10.0,5.0,False,4567.0,,EMNID
2006-06-16,39.0,32.0,8.0,9.0,8.0,4.0,False,1210.0,,POLITBAROMETER
2006-06-16,37.0,30.0,9.0,10.0,10.0,4.0,False,1000.0,,DIMAP
2006-06-20,35.0,31.0,9.0,11.0,10.0,4.0,False,4115.0,,EMNID
2006-06-21,34.0,29.0,10.0,12.0,10.0,5.0,False,2500.0,,FORSA
2006-06-21,37.0,30.0,10.0,11.0,9.0,3.0,False,1003.0,,GMS
2006-06-21,35.3,30.5,9.2,11.5,10.3,3.2,False,2000.0,,ALLENSBACH
2006-06-27,34.0,31.0,10.0,11.0,10.0,4.0,False,3569.0,,EMNID
2006-06-28,33.0,30.0,9.0,13.0,10.0,5.0,False,2502.0,,FORSA
2006-07-04,34.0,31.0,9.0,12.0,10.0,4.0,False,2760.0,,EMNID
2006-07-05,33.0,28.0,10.0,13.0,10.0,6.0,False,2506.0,,FORSA
2006-07-06,35.0,29.0,10.0,12.0,10.0,4.0,False,1500.0,,DIMAP
2006-07-12,32.0,28.0,10.0,14.0,10.0,6.0,False,2501.0,,FORSA
2006-07-12,34.0,29.0,10.0,12.0,10.0,5.0,False,2487.0,,EMNID
2006-07-13,35.0,28.0,11.0,12.0,9.0,5.0,False,1000.0,,DIMAP
2006-07-14,37.0,31.0,8.0,11.0,7.0,6.0,False,1207.0,,POLITBAROMETER
2006-07-19,33.0,28.0,10.0,14.0,10.0,5.0,False,2499.0,,FORSA
2006-07-19,33.0,30.0,10.0,13.0,10.0,4.0,False,3674.0,,EMNID
2006-07-19,36.6,28.2,9.2,12.1,9.2,4.7,False,2000.0,,ALLENSBACH
2006-07-20,35.0,30.0,8.0,12.0,9.0,6.0,False,1004.0,,GMS
2006-07-21,35.0,29.0,10.0,13.0,9.0,4.0,False,1000.0,,DIMAP
2006-07-26,33.0,31.0,10.0,12.0,10.0,4.0,False,3212.0,,EMNID
2006-07-26,33.0,29.0,9.0,14.0,10.0,5.0,False,2501.0,,FORSA
2006-08-02,33.0,30.0,10.0,12.0,10.0,5.0,False,3220.0,,EMNID
2006-08-02,31.0,29.0,10.0,14.0,10.0,6.0,False,2505.0,,FORSA
2006-08-03,35.0,29.0,10.0,12.0,9.0,5.0,False,1500.0,,DIMAP
2006-08-09,32.0,29.0,10.0,13.0,10.0,6.0,False,2503.0,,FORSA
2006-08-09,32.0,29.0,10.0,13.0,10.0,6.0,False,3707.0,,EMNID
2006-08-16,31.0,30.0,10.0,14.0,10.0,5.0,False,2501.0,,FORSA
2006-08-16,33.3,29.3,9.9,12.5,10.3,4.7,False,2000.0,,ALLENSBACH
2006-08-16,31.0,29.0,10.0,13.0,11.0,6.0,False,3213.0,,EMNID
2006-08-18,36.0,30.0,9.0,12.0,7.0,6.0,False,1259.0,,POLITBAROMETER
2006-08-23,32.0,29.0,10.0,13.0,10.0,6.0,False,4585.0,,EMNID
2006-08-23,31.0,29.0,10.0,15.0,9.0,6.0,False,2500.0,,FORSA
2006-08-25,32.0,30.0,11.0,13.0,8.0,6.0,False,1009.0,,GMS
2006-08-25,35.0,29.0,9.0,13.0,10.0,4.0,False,1000.0,,DIMAP
2006-08-30,30.0,29.0,10.0,14.0,12.0,5.0,False,2501.0,,FORSA
2006-08-30,31.0,30.0,10.0,13.0,11.0,5.0,False,4212.0,,EMNID
2006-09-01,36.0,30.0,9.0,11.0,8.0,6.0,False,1290.0,,POLITBAROMETER
2006-09-06,30.0,29.0,10.0,14.0,11.0,6.0,False,2499.0,,FORSA
2006-09-06,31.0,30.0,10.0,12.0,11.0,6.0,False,4599.0,,EMNID
2006-09-07,34.0,28.0,10.0,14.0,9.0,5.0,False,1500.0,,DIMAP
2006-09-13,30.0,28.0,10.0,15.0,10.0,7.0,False,2201.0,,FORSA
2006-09-13,31.0,29.0,11.0,13.0,11.0,5.0,False,4136.0,,EMNID
2006-09-19,30.0,30.0,10.0,13.0,11.0,6.0,False,5058.0,,EMNID
2006-09-20,35.8,28.8,10.9,11.3,9.9,3.3,False,2000.0,,ALLENSBACH
2006-09-20,32.0,27.0,10.0,15.0,10.0,6.0,False,2500.0,,FORSA
2006-09-22,31.0,29.0,12.0,14.0,9.0,5.0,False,1006.0,,GMS
2006-09-22,32.0,31.0,10.0,13.0,9.0,5.0,False,1000.0,,DIMAP
2006-09-25,29.0,30.0,9.0,15.0,10.0,7.0,False,2499.0,,FORSA
2006-09-27,30.0,30.0,10.0,14.0,10.0,6.0,False,3663.0,,EMNID
2006-09-29,33.0,31.0,9.0,13.0,7.0,7.0,False,1288.0,,POLITBAROMETER
2006-10-04,29.0,30.0,10.0,15.0,10.0,6.0,False,2502.0,,FORSA
2006-10-04,31.0,31.0,10.0,14.0,9.0,5.0,False,3643.0,,EMNID
2006-10-05,30.0,33.0,10.0,13.0,9.0,5.0,False,1500.0,,DIMAP
2006-10-11,29.0,31.0,11.0,14.0,10.0,5.0,False,4616.0,,EMNID
2006-10-11,29.0,30.0,10.0,15.0,10.0,6.0,False,2001.0,,FORSA
2006-10-13,33.0,32.0,10.0,11.0,8.0,6.0,False,1300.0,,POLITBAROMETER
2006-10-17,31.6,30.4,11.0,12.8,9.3,4.9,False,2000.0,,ALLENSBACH
2006-10-18,29.0,31.0,11.0,13.0,10.0,6.0,False,3670.0,,EMNID
2006-10-18,30.0,32.0,10.0,14.0,9.0,5.0,False,2499.0,,FORSA
2006-10-19,32.0,32.0,11.0,12.0,9.0,4.0,False,1000.0,,DIMAP
2006-10-20,31.0,31.0,10.0,14.0,9.0,5.0,False,1006.0,,GMS
2006-10-25,30.0,30.0,11.0,14.0,10.0,5.0,False,4590.0,,EMNID
2006-10-25,30.0,29.0,11.0,14.0,10.0,6.0,False,2503.0,,FORSA
2006-10-27,34.0,31.0,10.0,11.0,9.0,5.0,False,1275.0,,POLITBAROMETER
2006-10-31,30.0,29.0,12.0,13.0,11.0,5.0,False,3682.0,,EMNID
2006-11-01,28.0,29.0,11.0,15.0,11.0,6.0,False,2509.0,,FORSA
2006-11-02,31.0,31.0,12.0,13.0,9.0,4.0,False,1500.0,,DIMAP
2006-11-07,29.0,30.0,11.0,14.0,11.0,5.0,False,3227.0,,EMNID
2006-11-08,30.0,30.0,9.0,14.0,11.0,6.0,False,2501.0,,FORSA
2006-11-10,35.0,31.0,9.0,11.0,8.0,6.0,False,1303.0,,POLITBAROMETER
2006-11-14,31.2,30.1,10.4,13.3,10.2,4.8,False,,,ALLENSBACH
2006-11-14,31.0,30.0,11.0,12.0,11.0,5.0,False,4121.0,,EMNID
2006-11-15,29.0,29.0,10.0,15.0,11.0,6.0,False,2503.0,,FORSA
2006-11-16,34.0,32.0,10.0,11.0,8.0,5.0,False,1000.0,,DIMAP
2006-11-22,31.0,30.0,10.0,13.0,11.0,5.0,False,2768.0,,EMNID
2006-11-22,29.0,29.0,11.0,15.0,10.0,6.0,False,2502.0,,FORSA
2006-11-24,36.0,31.0,10.0,10.0,8.0,5.0,False,1310.0,,POLITBAROMETER
2006-11-27,32.0,30.0,10.0,12.0,9.0,7.0,False,1009.0,,GMS
2006-11-28,32.0,30.0,10.0,12.0,11.0,5.0,False,6402.0,,EMNID
2006-11-29,32.0,28.0,11.0,12.0,11.0,6.0,False,2504.0,,FORSA
2006-12-05,33.0,29.0,11.0,11.0,11.0,5.0,False,5967.0,,EMNID
2006-12-06,33.0,26.0,11.0,13.0,11.0,6.0,False,2509.0,,FORSA
2006-12-07,35.0,31.0,11.0,10.0,8.0,5.0,False,1500.0,,DIMAP
2006-12-13,34.0,30.0,10.0,10.0,11.0,5.0,False,4583.0,,EMNID
2006-12-13,32.0,27.0,11.0,14.0,10.0,6.0,False,2505.0,,FORSA
2006-12-14,34.0,31.0,12.0,11.0,8.0,4.0,False,1000.0,,DIMAP
2006-12-15,37.0,31.0,10.0,9.0,8.0,5.0,False,1202.0,,POLITBAROMETER
2006-12-19,36.0,31.0,10.0,10.0,9.0,4.0,False,1011.0,,GMS
2006-12-20,31.0,29.0,10.0,14.0,10.0,6.0,False,2498.0,,FORSA
2006-12-20,33.6,30.4,9.9,12.4,9.7,4.0,False,2077.0,,ALLENSBACH
2006-12-20,33.0,29.0,11.0,12.0,10.0,5.0,False,5034.0,,EMNID
2006-12-27,33.0,28.0,11.0,13.0,9.0,6.0,False,2501.0,,FORSA
2007-01-03,32.0,27.0,11.0,14.0,10.0,6.0,False,1502.0,,FORSA
2007-01-03,33.0,29.0,11.0,11.0,10.0,6.0,False,1387.0,,EMNID
2007-01-04,36.0,30.0,11.0,11.0,8.0,4.0,False,1524.0,,DIMAP
2007-01-10,35.0,26.0,10.0,13.0,10.0,6.0,False,2007.0,,FORSA
2007-01-10,34.0,30.0,11.0,11.0,9.0,5.0,False,2299.0,,EMNID
2007-01-12,35.0,31.0,10.0,11.0,8.0,5.0,False,1000.0,,DIMAP
2007-01-12,36.0,32.0,9.0,10.0,8.0,5.0,False,1269.0,,POLITBAROMETER
2007-01-17,34.0,30.0,11.0,12.0,9.0,4.0,False,5078.0,,EMNID
2007-01-17,33.0,28.0,11.0,14.0,8.0,6.0,False,2501.0,,FORSA
2007-01-23,34.7,29.8,10.1,12.4,9.9,3.1,False,1800.0,,ALLENSBACH
2007-01-24,35.0,31.0,10.0,12.0,8.0,4.0,False,4124.0,,EMNID
2007-01-24,34.0,27.0,10.0,14.0,9.0,6.0,False,2503.0,,FORSA
2007-01-30,34.0,31.0,10.0,12.0,9.0,4.0,False,1009.0,,GMS
2007-01-30,33.0,31.0,10.0,13.0,9.0,4.0,False,5500.0,,EMNID
2007-01-31,33.0,27.0,11.0,14.0,9.0,6.0,False,2501.0,,FORSA
2007-02-01,35.0,31.0,11.0,11.0,8.0,4.0,False,1500.0,,DIMAP
2007-02-06,34.0,28.0,11.0,12.0,9.0,6.0,False,2501.0,,FORSA
2007-02-06,34.0,30.0,11.0,12.0,9.0,4.0,False,3206.0,,EMNID
2007-02-08,33.0,32.0,11.0,12.0,8.0,4.0,False,1000.0,,DIMAP
2007-02-09,37.0,30.0,10.0,10.0,8.0,5.0,False,1185.0,,POLITBAROMETER
2007-02-14,35.0,26.0,11.0,13.0,9.0,6.0,False,2507.0,,FORSA
2007-02-14,33.0,30.0,11.0,11.0,10.0,5.0,False,4592.0,,EMNID
2007-02-21,34.3,30.8,9.9,12.7,9.2,3.1,False,2000.0,,ALLENSBACH
2007-02-21,34.0,26.0,12.0,12.0,10.0,6.0,False,2504.0,,FORSA
2007-02-21,33.0,30.0,11.0,12.0,10.0,4.0,False,3230.0,,EMNID
2007-02-23,34.0,30.0,9.0,11.0,10.0,6.0,False,1009.0,,GMS
2007-02-27,33.0,29.0,11.0,11.0,10.0,6.0,False,4631.0,,EMNID
2007-02-28,33.0,29.0,11.0,12.0,9.0,6.0,False,2502.0,,FORSA
2007-03-01,36.0,31.0,11.0,10.0,8.0,4.0,False,1500.0,,DIMAP
2007-03-02,37.0,31.0,9.0,10.0,8.0,5.0,False,1286.0,,POLITBAROMETER
2007-03-06,34.0,30.0,10.0,11.0,10.0,5.0,False,6001.0,,EMNID
2007-03-07,35.0,25.0,11.0,13.0,10.0,6.0,False,2502.0,,FORSA
2007-03-08,37.0,30.0,11.0,10.0,8.0,4.0,False,1000.0,,DIMAP
2007-03-13,35.0,29.0,11.0,11.0,9.0,5.0,False,2763.0,,EMNID
2007-03-14,34.0,26.0,12.0,12.0,10.0,6.0,False,2509.0,,FORSA
2007-03-16,37.0,32.0,9.0,9.0,8.0,5.0,False,1235.0,,POLITBAROMETER
2007-03-20,36.0,29.0,11.0,10.0,9.0,5.0,False,4634.0,,EMNID
2007-03-21,35.1,30.0,10.6,11.4,9.6,3.3,False,,,ALLENSBACH
2007-03-21,35.0,27.0,11.0,11.0,10.0,6.0,False,2498.0,,FORSA
2007-03-22,36.0,30.0,10.0,10.0,9.0,5.0,False,1010.0,,GMS
2007-03-27,35.0,30.0,11.0,10.0,9.0,5.0,False,4154.0,,EMNID
2007-03-28,35.0,26.0,12.0,12.0,9.0,6.0,False,2508.0,,FORSA
2007-03-30,37.0,31.0,9.0,9.0,9.0,5.0,False,1287.0,,POLITBAROMETER
2007-04-03,35.0,28.0,10.0,11.0,10.0,6.0,False,2505.0,,FORSA
2007-04-03,36.0,30.0,10.0,10.0,10.0,4.0,False,5554.0,,EMNID
2007-04-05,36.0,31.0,11.0,11.0,8.0,3.0,False,1500.0,,DIMAP
2007-04-11,35.0,29.0,11.0,10.0,10.0,5.0,False,3669.0,,EMNID
2007-04-11,36.0,26.0,11.0,11.0,10.0,6.0,False,2004.0,,FORSA
2007-04-17,36.7,30.7,8.4,11.5,10.4,2.3,False,,,ALLENSBACH
2007-04-17,35.0,30.0,10.0,10.0,10.0,5.0,False,3243.0,,EMNID
2007-04-18,37.0,26.0,10.0,12.0,10.0,5.0,False,2004.0,,FORSA
2007-04-19,36.0,31.0,11.0,10.0,8.0,4.0,False,1000.0,,DIMAP
2007-04-20,37.0,32.0,10.0,9.0,8.0,4.0,False,1251.0,,POLITBAROMETER
2007-04-23,36.0,29.0,9.0,12.0,10.0,4.0,False,1005.0,,GMS
2007-04-24,37.0,29.0,9.0,10.0,11.0,4.0,False,4628.0,,EMNID
2007-04-25,34.0,27.0,11.0,11.0,11.0,6.0,False,2500.0,,FORSA
2007-04-30,37.0,26.0,10.0,11.0,11.0,5.0,False,2503.0,,FORSA
2007-05-02,37.0,29.0,10.0,10.0,10.0,4.0,False,5083.0,,EMNID
2007-05-03,37.0,31.0,11.0,10.0,8.0,3.0,False,1500.0,,DIMAP
2007-05-08,36.0,30.0,11.0,10.0,9.0,4.0,False,5683.0,,EMNID
2007-05-09,37.0,26.0,10.0,12.0,10.0,5.0,False,2001.0,,FORSA
2007-05-11,36.0,31.0,11.0,10.0,8.0,4.0,False,1000.0,,DIMAP
2007-05-15,37.0,28.0,10.0,11.0,9.0,5.0,False,2501.0,,FORSA
2007-05-15,35.0,29.0,11.0,11.0,10.0,4.0,False,3689.0,,EMNID
2007-05-16,36.4,29.7,8.6,12.5,9.3,3.5,False,,,ALLENSBACH
2007-05-16,37.0,30.0,11.0,9.0,9.0,4.0,False,1000.0,,DIMAP
2007-05-18,38.0,32.0,9.0,8.0,9.0,4.0,False,1260.0,,POLITBAROMETER
2007-05-20,34.0,30.0,11.0,11.0,11.0,3.0,False,2599.0,,EMNID
2007-05-22,35.0,29.0,11.0,10.0,11.0,4.0,False,3639.0,,EMNID
2007-05-23,38.0,27.0,10.0,10.0,10.0,5.0,False,2002.0,,FORSA
2007-05-25,36.0,29.0,10.0,10.0,11.0,4.0,False,1006.0,,GMS
2007-05-29,34.0,30.0,11.0,10.0,11.0,4.0,False,5544.0,,EMNID
2007-05-30,36.0,26.0,11.0,10.0,12.0,5.0,False,2503.0,,FORSA
2007-06-01,39.0,31.0,8.0,8.0,9.0,5.0,False,1234.0,,POLITBAROMETER
2007-06-05,36.0,27.0,11.0,9.0,12.0,5.0,False,2002.0,,FORSA
2007-06-06,34.0,29.0,11.0,10.0,12.0,4.0,False,5047.0,,EMNID
2007-06-07,37.0,31.0,11.0,9.0,9.0,3.0,False,1500.0,,DIMAP
2007-06-12,36.0,28.0,9.0,10.0,12.0,5.0,False,3669.0,,EMNID
2007-06-13,35.0,29.2,10.3,10.5,10.3,4.7,False,,,ALLENSBACH
2007-06-13,38.0,27.0,11.0,8.0,11.0,5.0,False,2501.0,,FORSA
2007-06-14,38.0,29.0,11.0,9.0,9.0,4.0,False,1000.0,,DIMAP
2007-06-19,36.0,28.0,10.0,10.0,13.0,3.0,False,5493.0,,EMNID
2007-06-20,37.0,25.0,10.0,10.0,12.0,6.0,False,2501.0,,FORSA
2007-06-22,38.0,31.0,8.0,9.0,10.0,4.0,False,1306.0,,POLITBAROMETER
2007-06-23,39.0,24.0,10.0,10.0,13.0,4.0,False,2501.0,,FORSA
2007-06-24,38.0,29.0,10.0,9.0,10.0,4.0,False,1000.0,,DIMAP
2007-06-25,37.0,29.0,10.0,10.0,11.0,3.0,False,1009.0,,GMS
2007-06-26,36.0,27.0,10.0,10.0,14.0,3.0,False,2759.0,,EMNID
2007-07-04,36.0,26.0,10.0,10.0,14.0,4.0,False,3211.0,,EMNID
2007-07-04,37.0,24.0,10.0,10.0,14.0,5.0,False,2503.0,,FORSA
2007-07-05,38.0,28.0,10.0,10.0,11.0,3.0,False,1500.0,,DIMAP
2007-07-11,39.0,24.0,10.0,9.0,13.0,5.0,False,2501.0,,FORSA
2007-07-11,36.0,27.0,10.0,10.0,13.0,4.0,False,3248.0,,EMNID
2007-07-12,38.0,28.0,11.0,9.0,11.0,3.0,False,1000.0,,DIMAP
2007-07-17,37.0,28.3,9.7,9.4,12.5,3.1,False,2000.0,,ALLENSBACH
2007-07-18,38.0,24.0,10.0,10.0,13.0,5.0,False,2501.0,,FORSA
2007-07-18,36.0,27.0,9.0,10.0,14.0,4.0,False,3657.0,,EMNID
2007-07-20,40.0,29.0,8.0,9.0,10.0,4.0,False,1174.0,,POLITBAROMETER
